"Title","Poster","IMDB"
"The Story of the Kelly Gang","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY4ZDk5MzYtNjk2Zi00ZWY3LTgwZjUtNDc5MWEzMWFlOTQzXkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_SX300.jpg","6.4"
"20,000 Leagues Under the Sea","http://ia.media-imdb.com/images/M/MV5BMjIwNzM4MDI2OV5BMl5BanBnXkFtZTgwMjU1MzUwMzE@._V1_SX300.jpg","6.1"
"Ben Hur","https://images-na.ssl-images-amazon.com/images/M/MV5BMjdkYjBjYTItYmE1ZS00MDU3LWI5NGEtY2EyNmI2ODcyZWQ0XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg","5.4"
"The Red Spectre","http://ia.media-imdb.com/images/M/MV5BMmZmNDQzZDctYWZjZC00N2Y0LWEwYzItMzVhMGZlYWNjM2MxXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.6"
"The Adventures of Dollie","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","5.7"
"The Assassination of the Duke de Guise","http://ia.media-imdb.com/images/M/MV5BNTIxMTg2NjA5Ml5BMl5BanBnXkFtZTgwODEyNjI0MzE@._V1_SX300.jpg","5.7"
"At the Crossroads of Life","https://images-na.ssl-images-amazon.com/images/M/MV5BNjA0MjY4NDk4Nl5BMl5BanBnXkFtZTcwNzg1MDA4Mg@@._V1_SX300.jpg","5.1"
"At the French Ball","http://ia.media-imdb.com/images/M/MV5BNjA0MjY4NDk4Nl5BMl5BanBnXkFtZTcwNzg1MDA4Mg@@._V1_SX300.jpg","4.9"
"Betrayed by a Handprint","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.7"
"A Calamitous Elopement","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","4.5"
"Caught by Wireless","http://ia.media-imdb.com/images/M/MV5BNjA0MjY4NDk4Nl5BMl5BanBnXkFtZTcwNzg1MDA4Mg@@._V1_SX300.jpg","5.4"
"Humanity Through the Ages","http://ia.media-imdb.com/images/M/MV5BMTk1NDk2NTY5M15BMl5BanBnXkFtZTgwOTU1MzUwMzE@._V1_SX300.jpg","6.8"
"Her First Adventure","http://ia.media-imdb.com/images/M/MV5BNjA0MjY4NDk4Nl5BMl5BanBnXkFtZTcwNzg1MDA4Mg@@._V1_SX300.jpg","5.5"
"The Man in the Box","http://ia.media-imdb.com/images/M/MV5BMTI1NTQ5NDcxN15BMl5BanBnXkFtZTYwNjQyMTQ5._V1_SX300.jpg","5.6"
"Rescued from an Eagle's Nest","http://ia.media-imdb.com/images/M/MV5BMTgzNDIwMzM3MV5BMl5BanBnXkFtZTcwOTAxOTAyMQ@@._V1_SX300.jpg","5.7"
"The Dream of an Opium Fiend","http://ia.media-imdb.com/images/M/MV5BNmQ2YjFlM2YtNDQ0NC00MmM0LWJhZDctYjgwNDFmN2M0MzRiXkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg","5.8"
"Sherlock Holmes II: Raffles Escaped from Prison","http://ia.media-imdb.com/images/M/MV5BNTI3OWY0YmMtZjJlNC00OTBkLThhNzEtZmY4NWU4MjI1OTI4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","6.9"
"Knight of Black Art","http://ia.media-imdb.com/images/M/MV5BOWRmOTdhOTEtOGRjNy00YzkwLWFhNWEtMDhhYzI3ZmEzYzg4XkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg","5.3"
"The Taming of the Shrew","http://ia.media-imdb.com/images/M/MV5BNTkyMzI2MjI4NF5BMl5BanBnXkFtZTYwNjIzOTc4._V1_SX300.jpg","6.1"
"The Last Days of Pompeii","https://images-na.ssl-images-amazon.com/images/M/MV5BMzM4MTg1ZGYtM2M1Mi00YTk1LWIwZjUtZDU3MDM5YTI1ZTNiXkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg","4.8"
"A Message to Napoleon","http://ia.media-imdb.com/images/M/MV5BNzFlYzc0ZWMtMWY0Yi00MmM3LWFmMWUtNjcxZmY1YzMxNjM0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","3.2"
"The Cardinal's Conspiracy","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.3"
"Confidence","https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","5.2"
"The Cord of Life","https://images-na.ssl-images-amazon.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.2"
"A Corner in Wheat","https://images-na.ssl-images-amazon.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.7"
"The Country Doctor","https://images-na.ssl-images-amazon.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","6.7"
"The Cricket on the Hearth","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.1"
"The Curtain Pole","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDIwMzM3MV5BMl5BanBnXkFtZTcwOTAxOTAyMQ@@._V1_SX300.jpg","5.6"
"Fools of Fate","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.7"
"The Golden Louis","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","5.8"
"Her First Biscuits","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","6.0"
"The Joneses Have Amateur Theatricals","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","5.9"
"A Woman of the People","http://ia.media-imdb.com/images/M/MV5BYTU3ZDMxYjUtMGE2MC00YjhjLWFlYzItMjg5ZDZlNGY5ZjA1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","3.2"
"Locura de amor","http://ia.media-imdb.com/images/M/MV5BMTg2NjEwMjUyOF5BMl5BanBnXkFtZTgwNDM5MzcwMjE@._V1_SX300.jpg","3.4"
"The Lonely Villa","http://ia.media-imdb.com/images/M/MV5BYmIyOTJkMDItZjk1MS00NmZlLWI5ZDktNTJkOWE1Y2JjNjI0XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg","6.1"
"Lucky Jim","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","4.9"
"A Midsummer Night's Dream","http://ia.media-imdb.com/images/M/MV5BMTgyNTM0MjA3Ml5BMl5BanBnXkFtZTcwOTY3NjgxMQ@@._V1_SX300.jpg","5.9"
"The Life of Moliere","http://ia.media-imdb.com/images/M/MV5BMTExZjBhYzItOWQ5OS00NGUwLTljMTktMDFjNWUzNWFkODA0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.9"
"On the Little Big Horn or Custer's Last Stand","http://ia.media-imdb.com/images/M/MV5BN2NjMjU4ZjQtMTJhYi00Njg4LTg5ZmMtMDllM2RjODdiOTI2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","4.8"
"Pippa Passes; or, The Song of Conscience","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","5.9"
"The Politician's Love Story","http://ia.media-imdb.com/images/M/MV5BNjA0MjY4NDk4Nl5BMl5BanBnXkFtZTcwNzg1MDA4Mg@@._V1_SX300.jpg","5.0"
"Princess Nicotine; or, The Smoke Fairy","http://ia.media-imdb.com/images/M/MV5BMmFkYWYyNTEtZGI3Yi00NDNhLWFlNzEtNjkzMWM5MmU3YTIxXkEyXkFqcGdeQXVyNjYwOTI0ODI@._V1_SX300.jpg","6.6"
"Resurrection","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","6.0"
"The Sealed Room","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.1"
"Those Awful Hats","https://images-na.ssl-images-amazon.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.3"
"A Trap for Santa Claus","http://ia.media-imdb.com/images/M/MV5BMTY1Mjg3NzE0OF5BMl5BanBnXkFtZTgwMDU0NDAwMjE@._V1_SX300.jpg","5.6"
"What Drink Did","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.4"
"The Woman Always Pays","https://images-na.ssl-images-amazon.com/images/M/MV5BNWZjYjAyODAtNjM2Zi00MzQ1LWE2ODAtZWQ4MjUxNmQ0MTg2XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg","6.6"
"An Arcadian Maid","http://ia.media-imdb.com/images/M/MV5BZjI4NGUwZGQtODUzMi00ZjQzLTg1MjUtZWM2M2U0Y2NjMWZlXkEyXkFqcGdeQXVyNDgyMzQ2NQ@@._V1_SX300.jpg","5.5"
"A Child of the Ghetto","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.6"
"Faithful","http://ia.media-imdb.com/images/M/MV5BNjg3MTI3ODI2N15BMl5BanBnXkFtZTcwMTg1MDA4Mg@@._V1._CR64,90,235,329_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","5.8"
"Frankenstein","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NjMyMjgxOF5BMl5BanBnXkFtZTgwOTMyNzM2MzE@._V1_SX300.jpg","6.5"
"Hamlet","http://ia.media-imdb.com/images/M/MV5BYjU4MDlhOGItNWFlOS00ZjlkLTliNDctNDQ5Y2RmNjFiMDZlXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg","4.0"
"Her Terrible Ordeal","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","5.7"
"The House with Closed Shutters","https://images-na.ssl-images-amazon.com/images/M/MV5BN2Y0ZGUwYTItZGVhMS00ZjRjLWE1NWEtNDZjMTAwMWJiNTc4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","6.0"
"In the Border States","http://ia.media-imdb.com/images/M/MV5BMjdkMjYyMjAtNmUyOS00NWUxLWFlZTEtNjcyYTRlZDRlZWE2XkEyXkFqcGdeQXVyMTAwMjAxOTU@._V1_SX300.jpg","6.5"
"The Life of Moses","http://ia.media-imdb.com/images/M/MV5BN2Y0Nzk4MDItOWVkZS00ODg3LTg2ZWYtYjVhYTQ3MjQ3MGI3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.6"
"The Merchant of Venice","https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzQ5MTA1OV5BMl5BanBnXkFtZTgwMzY4NzYwMjE@._V1_SX300.jpg","5.9"
"The Cowboy Millionaire","https://images-na.ssl-images-amazon.com/images/M/MV5BNzhkNzFiYmUtNDNjZi00MWY0LWEyNGYtM2RmMGY1Yjc3MzRiXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg","5.7"
"The Rocky Road","http://ia.media-imdb.com/images/M/MV5BMTUwNTEyOTY4Ml5BMl5BanBnXkFtZTcwMzg1MDA4Mg@@._V1_SX300.jpg","6.8"
"The Unchanging Sea","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.6"
"The Usurer","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.0"
"What the Daisy Said","https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MjAxNjg1NV5BMl5BanBnXkFtZTYwMjU5NDM5._V1_SX300.jpg","5.5"
"The Wonderful Wizard of Oz","http://ia.media-imdb.com/images/M/MV5BMGU4NjRlOTgtMDU1YS00OTNiLWI0YmQtNmUzNzI2NjdiZjVmXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg","5.7"
"The Adventures of Billy","http://ia.media-imdb.com/images/M/MV5BMTc0MTM2ODU5Ml5BMl5BanBnXkFtZTcwOTk3MDUzMQ@@._V1_SX300.jpg","5.5"
"Baron Munchausen's Dream","http://ia.media-imdb.com/images/M/MV5BOWEwNGRkZmItMThmYy00NGMwLTk1YjAtMzYxMGE4MjBiY2E3XkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg","6.5"
"The Baron","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","4.2"
"Broncho Billy's Christmas Dinner","https://images-na.ssl-images-amazon.com/images/M/MV5BZjFlODM1YWItMGIzZC00NGQ2LWE5ZmYtZjU3ZjZlMTQ1YjUyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","4.8"
"The Revenge of a Kinematograph Cameraman","https://images-na.ssl-images-amazon.com/images/M/MV5BMTczODYxMzI5OV5BMl5BanBnXkFtZTgwNzE4NDU0MjE@._V1_SX300.jpg","7.8"
"A Christmas Carol","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTQ1ODU5OF5BMl5BanBnXkFtZTcwNjU1ODAwMQ@@._V1_SX300.jpg","6.1"
"Cinderella","https://images-na.ssl-images-amazon.com/images/M/MV5BYzI4ZTQxNzItZDAyMC00NTg0LThhZjctOTgxZGMwNTk1OTRhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","6.9"
"A Country Cupid","http://ia.media-imdb.com/images/M/MV5BMTc0MTM2ODU5Ml5BMl5BanBnXkFtZTcwOTk3MDUzMQ@@._V1_SX300.jpg","4.9"
"Enoch Arden: Part I","http://ia.media-imdb.com/images/M/MV5BMmRiNTQxMzctNjI4OC00ZDk4LTk5MjktY2RjNzk1NjZiNmNhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","6.3"
"Fighting Blood","https://images-na.ssl-images-amazon.com/images/M/MV5BN2RhYzU3OGQtYmZlMS00OWYyLTlkMzItYWI5YjY1YzYwOGVhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.7"
"For aabent Tæppe","http://ia.media-imdb.com/images/M/MV5BMTY5MTE3MjUwOV5BMl5BanBnXkFtZTcwOTU5NjAwMQ@@._V1_SX300.jpg","5.5"
"Get Rich Quick","http://ia.media-imdb.com/images/M/MV5BNDAxMzJmNDctMzNjOS00NzNhLThjZmYtYmU1Yzc2N2VmMTRjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.0"
"His Trust Fulfilled","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","5.0"
"The Last Drop of Water","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","5.8"
"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics","http://ia.media-imdb.com/images/M/MV5BMTU5MTk0NDM5N15BMl5BanBnXkFtZTcwMDAyOTYxMQ@@._V1_SX300.jpg","7.2"
"The Miser's Heart","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.4"
"Les Misérables, Part 1: Jean Valjean","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTM0NjA0MF5BMl5BanBnXkFtZTgwOTMzNzExMzE@._V1_SX300.jpg","6.4"
"Oliver Cromwell","http://ia.media-imdb.com/images/M/MV5BMjA1MzUxOTU3Ml5BMl5BanBnXkFtZTcwOTk0MjYxMQ@@._V1_SX300.jpg","7.2"
"Only in the Way","https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmYTU5NDItMDcyMS00NDM2LThlZmMtODYwZGZjMTEwZjhjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.2"
"The Revenue Man and the Girl","http://ia.media-imdb.com/images/M/MV5BYmVhNGZlZTEtNjFmMS00MjEyLThkZmMtMTIwZjRjNzFkYjU3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","4.6"
"Richard III","http://ia.media-imdb.com/images/M/MV5BMTgyNTM0MjA3Ml5BMl5BanBnXkFtZTcwOTY3NjgxMQ@@._V1_SX300.jpg","5.7"
"The Rose of Kentucky","http://ia.media-imdb.com/images/M/MV5BMzA1ZDMwOGEtNTJkZC00YTVhLTlkODctOTYzMjViZGY3ZjZkXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","6.4"
"Science","http://ia.media-imdb.com/images/M/MV5BMjAzOTI5OTY4OV5BMl5BanBnXkFtZTcwMjE3NTYxMQ@@._V1_SX300.jpg","6.0"
"She","https://images-na.ssl-images-amazon.com/images/M/MV5BZGJkYTdjNWUtOGNkNi00ZmVlLWI1OGMtOGRjMDhhMjE4YmJmXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg","5.3"
"Den sorte drøm","https://images-na.ssl-images-amazon.com/images/M/MV5BMDEyNDBmNDEtMGQ5Mi00YjJjLWFjOGItNWNjMjUwNzI2NTJiXkEyXkFqcGdeQXVyMTA3NzE5MzE@._V1_SX300.jpg","6.2"
"The Squaw's Love","http://ia.media-imdb.com/images/M/MV5BM2VjYmI2NmQtMDM2Mi00YjVkLWE2OWUtNmVjYWY5Y2QwMTcwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.2"
"Swords and Hearts","https://images-na.ssl-images-amazon.com/images/M/MV5BMmUwMWNjYzItMDU0Ni00YzBmLWEyODEtZjNmZDY3OTlmNTk2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.5"
"A Tale of Two Cities","http://ia.media-imdb.com/images/M/MV5BMTMwMzcwNDQ5OF5BMl5BanBnXkFtZTcwMzU1NDE2Mw@@._V1_SX300.jpg","6.5"
"Temptations of a Great City","http://ia.media-imdb.com/images/M/MV5BNmM2Nzg4YmMtYTNiMC00NWYwLTk5YTYtNGQ2ZjU5ZGM5ZjMwXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg","5.6"
"Queen Elizabeth","http://ia.media-imdb.com/images/M/MV5BNDczOGUyZDUtMzUxOC00ODgxLThmZDItN2U3NzcxOWU0ZGYxXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg","5.3"
"The Brave Hunter","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","5.2"
"The Fall of Troy","http://ia.media-imdb.com/images/M/MV5BMTQ0NjU5NzIyN15BMl5BanBnXkFtZTcwMTg5MjE2MQ@@._V1_SX300.jpg","6.3"
"Cleopatra","http://ia.media-imdb.com/images/M/MV5BMDczZmYzY2EtNzZmZi00NDJiLTgzZmYtOGUwNzhhMzIzOTVlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","5.1"
"The Conquest of the Pole","http://ia.media-imdb.com/images/M/MV5BMjE1MDI5MTMxMF5BMl5BanBnXkFtZTgwOTg4NzYwMjE@._V1_SX300.jpg","6.9"
"Custer's Last Fight","http://ia.media-imdb.com/images/M/MV5BMTk3OTk0NDQ5OF5BMl5BanBnXkFtZTgwMDg1Mjg1MzE@._V1_SX300.jpg","6.6"
"Dante's Inferno","https://images-na.ssl-images-amazon.com/images/M/MV5BNjU1NDMyNGEtODJkYy00M2Y4LTk5YzItYTYxMzkzZWI1MmJiXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_SX300.jpg","6.9"
"A Dash Through the Clouds","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","5.8"
"Dr. Jekyll and Mr. Hyde","http://ia.media-imdb.com/images/M/MV5BNDBlMjkyOTMtZjdiMS00ZjNlLTliNmItMmJiYWM5ZjNkOGVmXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.0"
"The Fickle Spaniard","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","3.8"
"Friends","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","5.6"
"From the Manger to the Cross; or, Jesus of Nazareth","https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNzgzMTYyMl5BMl5BanBnXkFtZTgwMzMwNTk5MTE@._V1_SX300.jpg","5.9"
"The Furs","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","5.3"
"Gold and Glitter","http://ia.media-imdb.com/images/M/MV5BMTg2NTY3NjU4N15BMl5BanBnXkFtZTgwNDQ3Njk5MTE@._V1_SX300.jpg","5.5"
"The Dragonfly and the Ant","http://ia.media-imdb.com/images/M/MV5BOWNmMzY0MTQtYjZjZS00ZGU2LTliOGItYmVjMjgwMzIyNGRkXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","7.0"
"Helen's Marriage","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","5.6"
"Help! Help!","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","4.9"
"Hot Stuff","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","4.7"
"How a Mosquito Operates","http://ia.media-imdb.com/images/M/MV5BMTc5MjU0Mzc1OF5BMl5BanBnXkFtZTcwODI1ODUyMQ@@._V1_SX300.jpg","6.5"
"The Informer","http://ia.media-imdb.com/images/M/MV5BMTkxNjY5MjcwMl5BMl5BanBnXkFtZTgwMTYwNzYwMjE@._V1_SX300.jpg","6.4"
"Katchem Kate","http://ia.media-imdb.com/images/M/MV5BMTI4NjMyNzAwOF5BMl5BanBnXkFtZTcwMzQ4ODIxMw@@._V1_SX300.jpg","5.2"
"The Lesser Evil","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","5.7"
"Man's Genesis","http://ia.media-imdb.com/images/M/MV5BOTliZTY3N2QtOTQ2Zi00ZTA5LWEwYTAtMjI5NTYyY2RjYjU0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg","6.2"
"The Massacre","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.7"
"The Mender of Nets","http://ia.media-imdb.com/images/M/MV5BMzBjYmYzNjAtYTM5ZC00NmNlLTgwMWQtNTY5YzJiNDI5N2JlXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg","6.1"
"The Money Kings","http://ia.media-imdb.com/images/M/MV5BMTI1ODg5OTc2NV5BMl5BanBnXkFtZTcwMzg1NjgxMQ@@._V1_SX300.jpg","5.5"
"The Musketeers of Pig Alley","http://ia.media-imdb.com/images/M/MV5BMTkyNzk5MDYzOV5BMl5BanBnXkFtZTgwNzQ3Njk5MTE@._V1_SX300.jpg","6.7"
"The New York Hat","http://ia.media-imdb.com/images/M/MV5BMTgzNDIwMzM3MV5BMl5BanBnXkFtZTcwOTAxOTAyMQ@@._V1_SX300.jpg","6.5"
"One Is Business, the Other Crime","https://images-na.ssl-images-amazon.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.4"
"The Painted Lady","http://ia.media-imdb.com/images/M/MV5BMDlmYzgwZmItNzdlMS00ZmE5LThkYmUtYmNhNjAyY2FlMmFiXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg","6.1"
"Madame DuBarry","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Nzk3NzE1Ml5BMl5BanBnXkFtZTgwNzEzODE0MjE@._V1_SX300.jpg","6.6"
"Quo Vadis?","http://ia.media-imdb.com/images/M/MV5BOTkyNjk5NzA4Nl5BMl5BanBnXkFtZTgwMDY1NjkwMjE@._V1_SX300.jpg","6.5"
